title|url|path|views|author|publish_date|keywords|channel_id|position|start|end|text
Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020|https://www.youtube.com/watch?v=LZ7TNQjG74g|PyCon-co audios/audios/Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020 [LZ7TNQjG74g].mp3|169|PyCon Colombia|2020-04-17|[]|UCjor6U0ZF5zGAYLJJt9gr0A|214|1599.26|1600.26| They can't study.
Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020|https://www.youtube.com/watch?v=LZ7TNQjG74g|PyCon-co audios/audios/Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020 [LZ7TNQjG74g].mp3|169|PyCon Colombia|2020-04-17|[]|UCjor6U0ZF5zGAYLJJt9gr0A|215|1600.26|1601.26| They can't...
Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020|https://www.youtube.com/watch?v=LZ7TNQjG74g|PyCon-co audios/audios/Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020 [LZ7TNQjG74g].mp3|169|PyCon Colombia|2020-04-17|[]|UCjor6U0ZF5zGAYLJJt9gr0A|216|1601.26|1602.68| Academic research grinds to a halt.
Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020|https://www.youtube.com/watch?v=LZ7TNQjG74g|PyCon-co audios/audios/Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020 [LZ7TNQjG74g].mp3|169|PyCon Colombia|2020-04-17|[]|UCjor6U0ZF5zGAYLJJt9gr0A|217|1602.68|1603.96| The government uses it.
Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020|https://www.youtube.com/watch?v=LZ7TNQjG74g|PyCon-co audios/audios/Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020 [LZ7TNQjG74g].mp3|169|PyCon Colombia|2020-04-17|[]|UCjor6U0ZF5zGAYLJJt9gr0A|218|1603.96|1605.16| So when huge resources
Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020|https://www.youtube.com/watch?v=LZ7TNQjG74g|PyCon-co audios/audios/Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020 [LZ7TNQjG74g].mp3|169|PyCon Colombia|2020-04-17|[]|UCjor6U0ZF5zGAYLJJt9gr0A|219|1605.16|1609.32| like this get taken down by governments, it's really important that we all step in to help
Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020|https://www.youtube.com/watch?v=LZ7TNQjG74g|PyCon-co audios/audios/Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020 [LZ7TNQjG74g].mp3|169|PyCon Colombia|2020-04-17|[]|UCjor6U0ZF5zGAYLJJt9gr0A|220|1609.32|1614.96| and rehost it. So that's the URL if you wanted to take a picture of the web archiving wiki
Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020|https://www.youtube.com/watch?v=LZ7TNQjG74g|PyCon-co audios/audios/Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020 [LZ7TNQjG74g].mp3|169|PyCon Colombia|2020-04-17|[]|UCjor6U0ZF5zGAYLJJt9gr0A|221|1614.96|1620.32| that has all the resources. I'm going to move to the next slide because it also has a link
Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020|https://www.youtube.com/watch?v=LZ7TNQjG74g|PyCon-co audios/audios/Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020 [LZ7TNQjG74g].mp3|169|PyCon Colombia|2020-04-17|[]|UCjor6U0ZF5zGAYLJJt9gr0A|222|1620.32|1627.12| to the slides that has this as well. So that's the end of my talk. I would
Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020|https://www.youtube.com/watch?v=LZ7TNQjG74g|PyCon-co audios/audios/Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020 [LZ7TNQjG74g].mp3|169|PyCon Colombia|2020-04-17|[]|UCjor6U0ZF5zGAYLJJt9gr0A|223|1627.12|1632.32| like you to all go home and try archiving one website. Try archiving one news article
Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020|https://www.youtube.com/watch?v=LZ7TNQjG74g|PyCon-co audios/audios/Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020 [LZ7TNQjG74g].mp3|169|PyCon Colombia|2020-04-17|[]|UCjor6U0ZF5zGAYLJJt9gr0A|224|1632.32|1636.88| that you really care about. And just leave it in a folder and put the command that you
Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020|https://www.youtube.com/watch?v=LZ7TNQjG74g|PyCon-co audios/audios/Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020 [LZ7TNQjG74g].mp3|169|PyCon Colombia|2020-04-17|[]|UCjor6U0ZF5zGAYLJJt9gr0A|225|1636.88|1644.72| used to archive it in a little bash script. And forget about it. But I bet in ten days,
Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020|https://www.youtube.com/watch?v=LZ7TNQjG74g|PyCon-co audios/audios/Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020 [LZ7TNQjG74g].mp3|169|PyCon Colombia|2020-04-17|[]|UCjor6U0ZF5zGAYLJJt9gr0A|226|1644.72|1666.36| you'll want to archive something else that you think might go down. And then a week from then you're going to be like, oh wait, that was super useful, I want to archive something else. And pretty soon you'll be collecting a little treasure trove of the part of the internet that you really care about. And it may end up being just as valuable as the home videos that you collect or photos or writing that you produce. Because we're so entrenched with the internet
Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020|https://www.youtube.com/watch?v=LZ7TNQjG74g|PyCon-co audios/audios/Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020 [LZ7TNQjG74g].mp3|169|PyCon Colombia|2020-04-17|[]|UCjor6U0ZF5zGAYLJJt9gr0A|227|1666.36|1671.14| these days that it really is a part of who we are. It's a snapshot of how we interact
Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020|https://www.youtube.com/watch?v=LZ7TNQjG74g|PyCon-co audios/audios/Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020 [LZ7TNQjG74g].mp3|169|PyCon Colombia|2020-04-17|[]|UCjor6U0ZF5zGAYLJJt9gr0A|228|1671.14|1675.86| with the world. And having your own personal curated archive is an incredible resource
Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020|https://www.youtube.com/watch?v=LZ7TNQjG74g|PyCon-co audios/audios/Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020 [LZ7TNQjG74g].mp3|169|PyCon Colombia|2020-04-17|[]|UCjor6U0ZF5zGAYLJJt9gr0A|229|1675.86|1681.72| that you should all try. So as a final note, I mentioned I work for Minatical. We're a
Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020|https://www.youtube.com/watch?v=LZ7TNQjG74g|PyCon-co audios/audios/Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020 [LZ7TNQjG74g].mp3|169|PyCon Colombia|2020-04-17|[]|UCjor6U0ZF5zGAYLJJt9gr0A|230|1681.72|1685.0| full stack development company founded in Medellin.
Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020|https://www.youtube.com/watch?v=LZ7TNQjG74g|PyCon-co audios/audios/Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020 [LZ7TNQjG74g].mp3|169|PyCon Colombia|2020-04-17|[]|UCjor6U0ZF5zGAYLJJt9gr0A|231|1689.0|1690.1| Started as a poker site, now we're doing consulting, and we're hiring.
Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020|https://www.youtube.com/watch?v=LZ7TNQjG74g|PyCon-co audios/audios/Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020 [LZ7TNQjG74g].mp3|169|PyCon Colombia|2020-04-17|[]|UCjor6U0ZF5zGAYLJJt9gr0A|232|1695.4|1696.8| Finish that quiz that I mentioned first, and you get to skip to the final stage of the hiring interview process.
Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020|https://www.youtube.com/watch?v=LZ7TNQjG74g|PyCon-co audios/audios/Nick Sweeting - Archiving the Internet Before it All Rots Away  - PyCon Colombia 2020 [LZ7TNQjG74g].mp3|169|PyCon Colombia|2020-04-17|[]|UCjor6U0ZF5zGAYLJJt9gr0A|233||| That's it. Thank you. សានសស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស�្រស្រស�្រស្រស្រស្រស្រស្រស្រស្រស្រស្រស�
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|1|0.0|23.36| Hola Natalia, para nosotros es un gusto tenerte acá en Pinecone Colombia 2020, muchas gracias
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|2|23.36|70.28| por apoyarnos de parte de la empresa de Autonomine como sponsors de la conferencia, a nosotros es un gusto tenerte acá en Painko Colombia 2020, muchas gracias por apoyarnos de parte de la empresa de AutonomieMind como sponsors de la conferencia, para nosotros obviamente es un placer tenerlos acá y pues gracias a ustedes es que también podemos realizar un evento de calidad por el apoyo de ustedes. Entonces, pues primero quería agradecerte ese apoyo. Y bueno, Natalia, cuéntanos qué hace, qué es Autonomic Mind? Bueno, Sevan, muchas gracias a ustedes por invitarnos, para nosotros es un placer ser parte de los patrocinadores del evento. Autonomic Mind, nosotros somos una empresa de reclutamiento y establishmentation especializada en el sector TI. Para esto lo que nosotros hacemos es que hacemos evaluaciones técnicas a nuestros candidatos con el objetivo de que las personas que presentemos a los clientes cumplan con todo el perfil de los requisitos y necesidades de ellos. ¿Cuentan actualmente
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|3|70.28|75.96| con oferta para desarrolladores de Python? Sí, nosotros de hecho no solo estamos especializados
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|4|75.96|79.84| y enfocados en un lenguaje de programación, como en este caso Python, sino que nosotros
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|5|79.84|89.0| tenemos vacantes en todo el sector TI. Actualmente tenemos vacantes de ethical hackers, de software developers, de sector DevOps, entre otras más.
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|6|89.0|98.0| Actualmente, ¿cuál crees tú que sería como el diferencial del proceso de reclutamiento frente a otras empresas en el sector?
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|7|98.0|110.06| Bueno, nosotros como empresa especializada en TI tenemos varios valores agregados. Uno de nuestros valores agregados es que contamos con una base de datos de aproximadamente 10.000 candidatos, esto nos permite tener tiempos
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|8|110.06|117.72| de respuesta mucho mayor frente a los reclutadores de un proceso tradicional. Adicional tenemos,
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|9|117.72|123.48| nuestro equipo de reclutadores son técnicos, entonces ellos conocen como las herramientas,
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|10|123.48|131.0| lenguajes que la industria y el sector necesitan, lo que permite que nuestras validaciones sean mucho más de mayor calidad.
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|11|131.0|140.0| Nosotros contamos con un proceso de muchas vacantes, entonces creo que eso también hace parte de nuestro factor diferencial, porque no nos enfocamos solo en un tema,
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|12|140.0|147.0| sino que cumplimos con las necesidades de diferentes clientes, de diferentes enfoques en lenguajes de programación.
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|13|147.0|156.0| Actualmente digamos que todos sabemos que lo que ha sido la oferta demanda en esta industria ha sido mucha demanda, pero cada vez hay más proyectos y cada vez hay menos gente.
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|14|156.0|193.0| De hecho, ¿ustedes cómo están enfrentando este problema? ¿Cómo están solucionando este problema? ¿Cómo están aportando o solucionando este problema o como están aportando a sus hijos en este problema. Bueno creo que eso es una realidad que el sector TI tiene en este momento, hay muchas necesidades de personal y pues no está como la oferta, hay una baja oferta de ellos, sin embargo lo que nosotros hacemos es que pues dentro de nuestro proceso de validación no contamos solo con perfiles senior, nosotros también tenemos vacantes para personas middle y junior, lo que permite que personas que apenas están iniciando y que se están graduando de la industria TI pues puedan también ser parte del proceso y iniciar su carrera.
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|15|193.0|207.0| Bueno y cuéntanos por qué es importante para ti participar acá en PyCon Colombia. algo muy importante porque permite pues dar a conocer Autonomic Mind como marca a la comunidad,
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|16|207.0|211.68| entonces lo que nosotros hacemos es que ellos puedan conocernos, puedan seguirnos en redes
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|17|211.68|216.84| sociales, redes como LinkedIn, Twitter, Instagram y pues no solo conozcan las vacantes que
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|18|216.84|220.84| tenemos hoy sino que apliquen a nuestro proceso de selección para vacantes en un futuro y
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|19|220.84|268.68| nosotros podemos contactarlos. No, Natalia, también hay otro tema muy controversial y de pronto es que ha sido que en este sector, se está teniendo mucho a contratar personas, sin importar si tienen título o no tienen título universitario, sin importar de las, sino más que todo por conocimientos o sus habilidades fuertes en el lenguaje. Ustedes como han visto de pronto este tema, ¿sabes qué opinan al respecto en cómo está cambiando el mercado hoy en día más que todo en el sector TI? Ok, bueno nosotros dentro de nuestro proceso, nosotros somos conscientes de eso, hay varios clientes que en este momento tenemos que si bien se enfocan es más en las habilidades y conocimientos de las personas, no le dan tanta prioridad a la graduación, a los títulos y nosotros dentro de nuestro proceso hacemos eso.
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|20|268.68|275.58| Si bien nuestro proceso es validación técnica, entonces nosotros le aseguramos al cliente que las personas que les estamos entregando,
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|21|275.58|279.22| cumplen con los requisitos técnicos y de habilidades que ellos requieren.
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|22|279.22|285.32| Cierto, yo creo que es un tema que desde el sector de las universidades ellos tienen un reto grande
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|23|285.32|290.2| y es porque con todo ese movimiento de la transformación digital, de la incursión de
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|24|290.2|295.16| nuevos, nuevos lenguajes, los cambios están rápidos, entonces ellos deben incursionar
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|25|295.16|299.4| y actualizar en el tema de las materias y los conocimientos que les transfieran a los
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|26|299.4|302.76| estudiantes, nuevos lenguajes de programación. Dijimos que todas las vacantes que te han
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|27|302.76|305.46| pedido, la mayoría,
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|28|305.46|310.34| han exigido que tengan que tener título o no? Sí, de hecho nosotros tenemos vacantes
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|29|310.34|315.34| que exigen títulos universitarios, pero lo que nos hemos dado cuenta es eso, de que con
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|30|315.34|319.62| la validación técnica puede que tengan un título universitario, pero con la validación
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|31|319.62|324.46| técnica ellos tengan un nivel muchísimo más senior o que cumplan con muchos más requisitos,
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|32|324.46|327.0| entonces por eso yo creo que ese es el valor agregado autonómico.
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|33|327.0|335.0| Y es que bueno, nosotros validamos hoja de vida que cumpla el candidato con ciertos perfiles, con ciertos requisitos técnicos como títulos o certificaciones,
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|34|335.0|393.0| pero con ese plus de evaluación técnica le podemos decir al cliente, mira, él además de que tiene ese título, pues cumple en conocimientos y habilidades de acuerdo a lo que tú necesitas. Para ustedes cuál sería un candidato muy bueno, digamos en cuestión de las habilidades blandas, también no solamente las que son de programación, sino como qué tipo de personalidad o qué tipo de persona a ustedes les llama mucho la atención, que es un buen perfil para ustedes. Ok, bueno mira pues nosotros como te dije nuestro proceso es de elección, nosotros somos especializados técnicamente, nuestras evaluaciones y nuestro full, nuestro core es poder validar que los candidatos cumplan con habilidades y conocimientos, sin embargo te puedo decir que nuestros clientes actualmente nos piden mucho un tema de que las personas tengan adaptabilidad al cambio, si bien por todo el crecimiento y evolución rápida del sector y adicional que tengan una comunicación asertiva con el equipo, que puedan comunicarse, que puedan escuchar nuevas ideas, nuevos cambios.
Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020|https://www.youtube.com/watch?v=dhU4tLvv-cg|PyCon-co audios/audios/Interview Natalia Múnera - Autonomic Mind - PyCon Colombia 2020 [dhU4tLvv-cg].mp3|589|PyCon Colombia|2020-04-15|[]|UCjor6U0ZF5zGAYLJJt9gr0A|35|393.0|445.0| Natalia, con respecto al evento, ¿cómo se han sentido ustedes como empresa acá? ¿cómo fue la participación? ¿fue fácil? ¿y volverían a ser patrocinadores de Piping colombiano. Bueno pues nosotros hemos estado muy felices con el evento, la verdad es que superó en gran media nuestras expectativas. Desde el inicio todo el tema de invitación, de logística, de coordinación, de poder ser patrocinadores fue muy bueno. Todas las personas estuvieron muy atentas y muy pendientes de que todo pasara de la mejor manera y creo que se lograron las expectativas. En cuanto a ser patrocinadores, claro que sí, nos gustaría, como te dije, nuestro objetivo es poder darnos a conocer a la comunidad, que las personas nos conozcan, conozcan que somos una empresa especializada en reclutamiento y staff del sector, y que podemos cumplir e impactar positivamente a las necesidades que están surgiendo. Bueno Natalia, me alegra mucho que lo hemos cumplido con tus expectativas,
